Total,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,daylight_hours,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WSF2,WSF5,dry day,wet day,windy day,still day,hot day,snowy day,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31
1621.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.773630227981448,69,0,0,144,83,64.0,161.0,219.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.801012324447974,0,0,0,111,72,37.0,116.0,157.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.829548047631866,0,0,0,100,39,11.0,36.0,36.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.859212529963038,0,0,0,128,17,35.0,98.0,134.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.889980420664704,0,0,0,122,67,59.0,98.0,130.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.921825957324666,0,0,-9999,100,83,40.0,67.0,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.954723035975654,28,0,0,89,61,16.0,54.0,67.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.988645279371733,130,0,0,94,67,31.0,67.0,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1870.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.023566103179364,30,0,0,111,72,43.0,81.0,98.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.059458779833923,196,0,0,128,67,55.0,125.0,206.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
844.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.096296499844792,0,0,0,128,100,52.0,107.0,148.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.134052430364385,0,0,0,106,61,15.0,58.0,76.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.172699770867851,206,0,0,122,50,38.0,103.0,125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
813.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.212211805820907,53,0,0,72,39,18.0,40.0,58.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
451.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,9.25256195424254,0,0,0,78,28,22.0,45.0,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.293723816097184,0,0,0,56,17,12.0,45.0,54.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
543.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.33567121547729,33,0,0,94,44,49.0,112.0,161.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
644.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.378378240561524,41,0,0,67,28,18.0,58.0,72.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1641.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.421819280356363,0,0,0,61,6,43.0,76.0,103.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.465969058249403,0,0,0,33,-21,36.0,63.0,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1331.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.510802662421042,0,0,0,33,-27,30.0,58.0,94.67147192716237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
711.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,8.568237628581672,0,0,0,56,-32,12.0,40.0,54.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.582874317397174,15,0,0,56,0,23.0,94.0,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.598870685736548,0,0,0,50,17,17.0,36.0,54.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.616210684447172,102,0,0,106,33,45.0,112.0,139.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.634877071100597,81,0,0,122,94,64.0,116.0,143.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.654851473774508,0,0,0,122,61,13.0,45.0,54.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.67611445771033,0,0,0,78,56,16.0,45.0,54.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.698645594363219,0,0,0,78,17,26.0,58.0,67.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.72242353235912,3,0,0,100,33,6.0,31.0,36.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.747426069876845,58,0,0,78,61,5.0,31.0,31.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.773630227981448,15,0,0,94,72,11.0,36.0,54.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.801012324447974,0,0,0,111,44,16.0,40.0,54.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.829548047631866,0,0,0,94,28,27.0,58.0,67.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.859212529963038,0,0,0,61,6,28.0,58.0,107.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.889980420664704,97,0,0,78,11,32.0,89.0,112.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.921825957324666,0,0,0,117,56,45.0,94.0,130.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.954723035975654,262,0,0,133,33,28.0,103.0,134.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.988645279371733,213,0,0,139,72,66.0,179.0,264.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.023566103179364,5,0,0,100,61,28.0,67.0,81.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2927.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.059458779833923,0,0,0,100,33,30.0,63.0,72.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2552.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.096296499844792,0,0,0,72,-5,13.0,40.0,54.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2183.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.134052430364385,8,0,0,94,61,13.0,45.0,54.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1777.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.172699770867851,58,0,0,122,83,26.0,76.0,116.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1163.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.212211805820907,5,0,0,144,111,33.0,72.0,94.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.25256195424254,0,0,0,172,72,14.0,40.0,67.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.293723816097184,0,0,0,161,61,22.0,63.0,72.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2563.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.33567121547729,8,0,0,111,83,20.0,54.0,76.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2963.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.378378240561524,0,0,0,122,50,18.0,45.0,58.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.421819280356363,0,0,0,122,33,29.0,54.0,63.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2612.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.465969058249403,0,0,0,83,11,8.0,36.0,40.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1236.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.510802662421042,0,0,0,72,33,19.0,54.0,67.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.568237628581672,15,0,0,94,44,26.0,72.0,89.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.582874317397174,74,0,0,111,50,40.0,143.0,192.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.598870685736548,13,0,0,100,56,19.0,45.0,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.616210684447172,84,0,0,106,44,17.0,67.0,76.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.634877071100597,262,0,0,133,83,46.0,72.0,94.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.654851473774508,173,0,0,144,100,45.0,94.0,139.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.67611445771033,236,0,0,122,94,46.0,107.0,143.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.698645594363219,36,0,0,150,83,39.0,103.0,125.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.72242353235912,61,0,0,133,83,25.0,67.0,89.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.747426069876845,3,0,0,128,83,40.0,76.0,107.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.773630227981448,0,0,0,128,56,10.0,40.0,63.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.801012324447974,10,0,0,167,94,21.0,40.0,54.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.829548047631866,0,0,0,156,67,17.0,67.0,81.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.859212529963038,3,0,0,144,67,29.0,58.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.889980420664704,0,0,0,122,39,48.0,76.0,107.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.921825957324666,0,0,0,150,56,66.0,103.0,134.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.954723035975654,0,0,0,161,44,40.0,76.0,89.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.988645279371733,0,0,0,122,44,26.0,54.0,67.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2221.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.023566103179364,46,0,0,106,83,22.0,63.0,72.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.059458779833923,8,0,0,111,72,9.0,63.0,67.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1651.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.096296499844792,0,0,0,122,56,45.0,76.0,103.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1820.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.134052430364385,0,0,0,117,33,42.0,72.0,81.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2881.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.172699770867851,0,0,0,128,6,14.0,54.0,54.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3066.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.212211805820907,0,0,0,111,22,15.0,45.0,63.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2396.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.25256195424254,41,0,0,100,67,10.0,40.0,54.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2256.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.293723816097184,94,0,0,117,78,14.0,45.0,67.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1738.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.33567121547729,183,0,0,100,67,40.0,81.0,98.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.378378240561524,0,0,0,122,33,51.0,89.0,107.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1772.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.568237628581672,0,0,0,111,11,22.0,67.0,76.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.582874317397174,0,0,0,111,44,48.0,89.0,107.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.598870685736548,0,0,0,106,0,21.0,58.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
